Administrative,Informational,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
4,0,91,5693,1,337,0,0,9,4,1,9,1,1,0,0
1,0,4,107,0,400,37,0,10,2,2,2,5,2,0,1
2,3,34,1012,2,433,5,0,10,2,2,7,1,1,0,1
4,0,16,308,0,106,0,0,10,1,1,3,2,1,1,0
7,0,22,702,0,17,0,0,10,2,4,4,2,1,0,0
2,0,14,479,5,792,0,0,7,4,1,1,4,1,1,0
0,0,13,711,0,77,73,0,11,1,1,2,2,1,0,1
1,0,3,259,0,400,48,0,10,2,2,1,4,1,0,1
0,0,34,1229,4,594,0,0,8,3,2,1,4,1,0,0
2,0,31,1515,4,667,0,0,8,1,8,7,1,1,1,0
3,0,10,279,1,262,33,0,7,2,2,6,1,1,0,1
0,0,6,87,0,667,0,0,10,1,1,7,2,1,1,0
3,0,25,529,1,372,3,0,6,2,2,2,3,1,0,0
2,0,25,403,2,341,0,0,7,3,2,5,1,1,0,0
0,0,1,0,10,2000,0,0,7,2,2,2,5,2,1,0
10,0,26,2989,0,30,0,0,9,2,2,1,2,1,0,0
0,0,42,845,6,854,0,0,10,3,2,1,3,1,0,0
3,1,27,408,1,116,0,0,7,2,2,1,4,1,0,1
1,0,30,965,0,36,51,0,10,2,2,5,2,2,0,1
5,0,12,202,3,400,0,0,10,1,1,4,2,2,0,0
5,0,13,524,0,134,0,0,10,2,2,6,3,1,0,0
0,0,24,969,0,0,106,0,11,1,1,9,2,1,0,1
1,0,4,208,0,400,0,0,7,1,1,9,20,2,0,0
0,0,16,1063,0,125,55,0,9,4,1,1,4,2,0,1
13,2,77,2698,0,95,2,0,11,1,1,9,2,1,0,0
1,0,22,2708,0,98,0,0,9,3,2,1,1,1,1,0
1,0,6,304,3,143,0,0,6,1,2,3,2,1,0,0
7,0,66,3573,1,124,8,0,10,2,2,8,2,1,0,0
0,0,2,12,10,1000,0,0,9,4,1,1,2,1,0,0
0,0,38,3287,4,759,0,0,6,2,5,1,1,1,0,0
0,0,47,903,3,404,0,0,7,3,2,8,1,1,0,0
0,0,1,0,20,2000,0,0,10,1,1,8,1,1,1,0
0,0,16,520,0,0,0,0,7,1,1,1,4,1,0,0
2,0,33,1092,0,36,0,0,10,4,2,3,2,2,1,0
1,0,14,350,0,48,60,0,11,1,1,1,3,2,0,1
7,0,70,1088,0,49,0,0,10,2,2,4,5,1,0,0
6,3,69,1183,1,30,20,0,11,2,2,1,13,1,1,1
3,0,16,1254,0,194,0,0,11,3,2,7,2,2,1,0
6,0,40,779,0,95,8,0,8,1,1,1,4,2,1,0
3,5,21,379,3,309,0,0,7,1,1,3,1,1,0,0
5,0,133,2249,2,294,6,0,7,1,1,1,4,1,0,1
1,0,30,559,1,465,0,0,9,2,10,2,1,1,0,1
6,0,12,192,0,125,0,0,11,2,4,9,4,1,0,0
0,0,11,268,0,91,8,0,10,2,2,1,3,2,0,1
3,4,66,4153,2,176,6,0,9,3,2,8,4,1,1,0
0,0,16,646,2,500,0,0,7,4,1,3,1,1,1,0
16,0,40,992,1,117,0,0,9,1,2,1,1,1,0,0
3,1,73,1678,2,405,0,0,6,2,2,7,1,1,0,0
1,0,5,355,0,600,0,0,9,2,2,5,1,1,0,0
0,0,3,75,0,667,0,0,7,3,2,3,4,1,1,0
10,0,96,1305,1,84,6,0,10,2,2,1,3,1,0,0
0,0,6,95,3,286,86,0,10,1,1,4,2,2,0,1
1,0,28,874,0,68,0,0,9,3,2,1,6,1,0,0
13,0,80,1808,2,349,4,0,7,4,2,3,13,1,0,0
2,0,104,1668,0,26,0,0,7,2,4,2,1,1,1,0
1,0,8,228,3,667,0,0,8,2,2,3,13,1,0,0
0,0,14,332,0,154,0,0,7,1,8,1,1,1,0,0
5,0,7,119,0,148,17,0,10,3,2,7,2,1,0,0
5,0,12,166,2,417,0,0,8,2,5,3,6,1,0,0
5,2,6,148,0,364,0,0,8,3,2,7,2,2,1,0
6,0,11,203,0,0,0,0,11,2,2,5,2,1,0,0
1,0,5,166,0,167,0,0,9,3,2,3,3,2,0,0
10,0,37,1554,1,103,0,0,9,2,2,1,2,1,0,0
18,0,38,778,1,170,0,0,9,2,2,1,3,1,1,0
2,0,0,0,0,334,0,0,11,3,2,9,5,2,1,0
1,0,32,442,0,63,0,0,9,2,2,6,3,2,0,0
2,0,23,898,0,29,0,0,8,3,2,3,2,2,1,0
1,0,7,353,0,143,0,0,10,1,1,3,4,1,0,0
1,0,11,215,2,302,0,0,10,3,2,1,2,1,0,0
2,0,25,279,0,77,77,0,11,2,2,7,2,2,0,0
5,1,8,67,0,200,0,0,8,4,1,3,1,2,1,0
0,0,22,1322,0,109,0,0,6,2,2,2,13,1,0,0
6,0,26,1571,0,54,0,0,6,2,2,8,4,2,1,0
5,0,20,1894,0,200,0,0,10,2,4,9,2,1,0,0
0,0,34,1071,2,272,0,0,7,3,2,7,1,1,0,0
0,0,26,1115,2,261,26,0,11,3,2,9,20,1,1,0
0,0,22,470,0,87,14,0,10,2,2,9,2,2,0,1
4,0,29,1583,1,223,0,0,10,2,2,4,1,1,0,0
0,0,3,34,0,667,0,0,6,1,1,3,1,1,1,0
0,2,35,683,0,14,0,0,7,1,1,3,1,1,0,0
0,0,11,288,0,273,0,0,10,2,4,2,1,1,0,0
10,0,48,1940,1,106,0,0,11,2,2,7,20,1,0,1
10,3,99,3612,1,22,1,0,6,2,2,1,7,1,0,1
2,0,27,1556,0,18,45,0,11,1,1,4,2,2,0,1
0,0,0,0,20,2000,0,0,11,1,1,9,3,1,0,0
0,0,8,413,0,125,0,0,9,1,1,4,3,2,0,0
0,0,3,63,0,667,0,0,6,2,2,3,3,1,0,0
0,0,33,890,0,31,8,0,10,2,2,3,2,1,0,1
17,1,83,4307,1,194,0,0,10,7,1,2,1,1,1,1
0,0,15,1070,0,467,0,0,7,3,2,6,1,1,0,0
3,0,81,1200,0,62,0,0,9,2,2,2,1,1,1,1
1,0,84,1894,2,302,0,0,10,1,1,6,3,1,0,0
4,1,64,1325,0,39,0,0,6,2,2,1,4,2,0,0
0,0,16,231,0,240,0,0,8,2,2,3,4,1,0,0
1,0,8,99,7,1017,0,0,9,1,8,3,1,1,1,0
0,0,3,34,14,1667,0,0,8,3,2,1,2,1,1,0
11,3,41,5195,1,140,23,0,10,2,4,1,20,1,0,0
2,1,20,343,0,91,0,0,8,2,2,1,4,2,0,0
4,0,41,2518,1,139,21,0,9,3,2,1,1,1,0,1
1,0,25,807,0,97,40,0,8,1,1,1,4,1,1,0
0,0,24,349,8,1112,0,0,10,1,1,1,3,1,0,0
4,0,9,284,2,364,0,0,6,1,1,3,3,1,0,0
10,0,50,908,3,233,2,0,10,3,2,3,4,1,0,0
0,0,10,123,0,200,0,0,11,1,1,1,5,2,1,0
1,0,8,260,0,75,0,0,9,2,2,4,2,2,0,0
0,0,3,59,7,445,0,0,8,3,2,1,3,1,0,0
2,0,6,48,4,600,21,0,11,1,2,2,4,1,0,0
1,0,1,0,0,667,0,0,9,1,1,1,5,2,0,1
1,0,73,2001,0,38,0,0,9,2,10,7,3,1,0,0
0,0,4,140,5,1000,0,0,9,3,2,1,13,1,0,0
2,0,106,4144,2,391,4,0,8,3,2,1,1,1,0,0
1,1,45,813,0,228,4,0,8,2,4,3,2,1,0,1
1,6,140,3253,1,243,0,0,7,2,2,4,1,1,0,0
1,0,20,472,0,46,33,0,7,1,1,1,4,1,0,1
1,0,41,765,0,145,0,0,6,2,2,1,4,1,0,0
0,0,21,1276,6,1016,0,0,9,2,4,5,1,1,0,0
0,0,8,459,3,300,0,0,9,3,2,1,11,1,0,0
0,0,4,87,7,1188,0,0,8,3,2,4,1,1,1,0
0,0,9,153,5,963,0,0,6,2,2,1,3,1,0,0
2,0,13,421,5,650,0,0,9,3,2,1,13,1,1,1
1,0,5,137,7,667,0,0,10,1,1,1,20,1,0,1
0,0,1,0,20,2000,0,0,6,1,1,3,2,1,0,0
0,0,63,1780,1,203,0,0,8,2,2,1,1,1,0,0
7,0,145,5176,1,90,2,0,8,2,2,1,1,1,0,1
24,6,189,3429,2,439,1,0,6,2,2,2,1,1,0,0
3,0,7,137,0,200,0,0,6,2,4,6,2,2,1,0
2,1,35,1357,0,106,0,0,10,2,2,4,13,1,0,0
6,1,120,5772,1,146,5,0,8,4,2,1,2,1,0,0
0,0,2,0,20,2000,0,0,6,3,2,7,13,1,0,0
1,0,21,480,1,106,11,0,10,1,1,3,2,1,1,1
4,0,13,132,0,267,0,0,6,1,2,1,5,1,0,0
12,0,13,162,0,106,0,0,8,2,2,3,5,2,1,0
0,0,8,262,1,400,11,0,9,2,2,4,1,1,1,0
2,3,10,185,0,358,0,0,6,2,2,8,4,1,0,0
2,0,7,556,5,556,21,0,10,3,2,2,1,1,0,0
9,0,38,2622,3,446,11,0,11,2,2,1,13,1,0,0
2,0,19,231,0,191,0,0,7,2,2,2,2,2,0,0
2,0,8,192,0,200,0,0,10,1,1,6,2,2,0,0
0,0,2,4,0,1000,0,0,8,2,2,1,1,1,0,0
0,0,10,46,8,1000,0,0,8,1,1,1,3,1,0,0
2,3,10,137,0,529,0,0,9,2,2,1,5,1,0,0
3,0,9,129,4,819,0,0,7,3,2,1,3,1,1,0
0,0,15,2654,0,400,0,0,9,4,1,7,1,1,0,0
5,0,3,28,0,334,0,0,11,2,2,6,2,2,0,0
4,4,94,6187,3,383,3,0,7,3,2,8,13,1,0,0
0,0,3,59,0,667,0,0,7,2,4,1,2,1,0,0
0,0,24,1164,7,834,27,0,10,1,1,4,1,1,1,1
2,0,17,441,3,237,0,0,7,3,2,3,1,1,0,0
0,0,37,1490,1,382,0,0,9,3,2,2,4,1,0,0
1,0,0,0,0,223,0,0,8,3,2,6,2,1,1,1
0,0,58,1591,2,216,1,0,7,3,2,8,4,1,0,1
0,0,20,546,1,317,0,0,7,3,2,8,4,1,0,0
0,0,13,518,0,343,5,0,11,2,2,1,20,1,1,1
0,0,3,275,0,500,33,0,10,3,2,2,2,2,0,1
3,0,9,200,0,61,0,0,7,1,1,1,2,2,0,0
0,0,24,583,0,250,0,0,7,2,2,1,4,1,0,0
6,0,41,1557,1,129,0,0,8,3,2,1,4,1,1,0
8,0,17,329,0,106,0,0,6,3,2,8,2,2,1,0
4,0,11,573,0,134,0,0,10,2,2,7,4,1,1,0
2,0,46,2032,2,240,0,0,8,2,2,4,1,1,0,0
6,0,8,130,2,690,0,0,6,3,2,3,3,1,0,0
5,0,25,308,1,347,0,0,10,4,1,9,3,1,1,0
4,0,15,277,2,211,69,0,10,2,2,1,4,1,1,1
0,0,13,187,0,0,0,0,9,2,5,4,1,1,0,0
8,1,131,4045,1,307,0,0,8,1,1,3,2,1,0,0
1,0,111,4209,1,159,0,0,7,2,2,1,1,1,1,0
4,0,193,7549,2,297,0,0,7,2,2,1,3,1,0,0
3,0,11,268,0,167,0,0,11,2,2,4,2,2,1,0
0,0,57,821,4,617,0,0,6,3,2,3,13,1,0,0
3,0,32,792,3,469,1,0,9,2,2,1,3,1,0,0
8,0,35,2519,2,126,0,0,7,2,2,2,2,2,1,0
4,0,33,1805,0,51,42,0,11,2,2,2,2,1,0,1
5,0,33,782,1,84,23,0,7,2,2,6,2,2,1,0
3,0,25,511,1,231,0,0,10,2,2,2,1,1,0,0
0,0,5,88,0,400,0,0,8,2,4,1,1,1,0,0
2,0,70,2013,0,15,0,0,11,2,4,3,5,2,1,0
3,0,13,310,0,292,0,0,6,2,2,3,1,1,0,0
3,1,25,1557,4,677,6,0,7,2,5,4,1,1,1,1
1,0,27,1062,1,186,43,0,8,2,2,6,5,1,0,1
4,0,12,183,0,17,0,0,10,1,1,6,2,1,0,0
0,0,9,126,5,1038,0,0,10,2,2,3,4,1,1,0
3,0,9,76,7,1112,0,0,9,3,2,4,3,1,0,0
2,0,5,119,0,429,0,0,6,2,2,7,2,1,0,0
2,0,14,228,0,92,0,0,11,1,1,4,3,1,0,1
0,0,5,0,20,2000,0,0,7,3,2,2,13,1,1,0
5,1,101,1809,5,630,2,0,7,3,2,1,3,1,0,0
2,1,18,1220,0,96,16,0,8,2,2,1,4,2,0,1
0,0,32,894,0,115,0,0,10,4,1,1,5,1,0,0
0,0,6,269,0,400,0,0,7,2,4,9,6,1,0,0
1,0,1,0,0,1000,0,0,8,2,6,1,3,1,0,0
0,0,45,2348,1,160,0,0,11,2,4,1,1,1,0,0
0,0,41,818,4,572,0,0,6,3,2,1,13,1,0,0
7,0,30,1012,0,183,13,0,9,2,2,4,4,1,0,0
0,1,7,1647,3,750,0,0,6,2,2,1,2,1,0,0
5,5,95,2384,2,368,0,0,8,3,2,1,3,1,0,0
3,0,39,753,0,7,0,0,11,2,4,1,2,2,0,0
0,0,1,0,20,2000,0,0,7,1,1,1,1,1,0,0
1,0,6,200,0,143,0,0,10,1,8,2,6,2,0,0
0,0,23,387,1,166,0,0,7,1,1,1,4,1,0,0
0,0,31,465,1,339,0,0,6,2,2,3,3,1,0,0
4,0,10,218,0,0,0,0,11,3,2,2,2,2,1,0
5,0,94,3211,1,210,0,0,10,2,2,3,2,1,1,0
0,2,39,873,1,200,0,0,9,1,1,1,4,1,0,0
1,0,12,278,6,900,0,0,6,3,2,3,13,1,0,0
0,0,28,513,1,136,1,0,7,2,2,7,1,1,1,1
2,2,13,1287,2,199,0,0,8,2,2,3,2,1,0,0
0,4,222,9631,6,662,0,0,6,8,13,9,5,3,0,0
0,0,9,141,0,445,0,0,9,2,2,9,2,2,1,0
1,0,6,44,0,572,0,0,10,2,2,1,2,1,0,0
1,0,39,607,2,268,0,0,7,2,2,1,4,1,0,0
4,0,12,244,0,386,8,0,6,3,2,4,2,1,1,1
6,6,8,255,3,423,0,0,8,3,2,4,2,1,1,0
1,0,18,540,2,189,0,0,10,2,2,3,1,1,0,0
2,0,6,136,0,250,0,0,9,2,5,3,1,2,0,0
2,0,16,347,0,295,0,0,7,3,2,3,4,1,0,0
1,0,94,2104,2,389,1,0,7,2,2,1,1,1,0,0
9,3,33,769,1,137,41,0,9,2,2,4,2,1,0,0
9,3,64,5739,0,202,12,0,10,2,2,1,13,1,0,1
0,0,8,65,5,750,0,0,7,2,2,2,13,1,0,0
0,0,26,560,1,80,0,0,7,1,1,4,4,1,0,0
2,0,10,352,0,77,27,0,9,2,2,1,2,2,1,1
0,0,5,54,12,1400,0,0,6,3,2,3,13,1,1,0
2,0,3,56,0,500,0,0,10,2,2,1,5,2,0,0
0,0,9,207,0,56,0,0,7,2,4,3,4,2,0,0
7,0,39,1268,1,207,18,0,11,2,4,1,4,1,0,0
1,6,25,622,0,94,0,0,7,3,2,1,4,1,1,0
0,0,15,149,0,400,0,0,6,4,2,1,13,1,0,0
4,2,16,598,2,186,0,0,10,3,2,1,5,1,1,0
0,0,43,655,0,299,0,0,7,2,2,7,3,1,0,0
2,0,2,0,5,1000,0,0,9,1,1,6,3,1,0,0
5,2,84,2360,2,288,3,0,6,1,1,4,3,1,0,0
1,0,4,45,0,500,0,0,6,2,10,7,4,1,1,0
1,0,23,580,0,91,0,0,9,2,2,2,2,2,0,0
1,0,13,119,0,143,0,0,7,1,2,1,4,1,1,0
8,1,20,652,0,93,19,0,11,2,2,4,2,1,0,1
9,1,30,729,4,637,0,0,10,2,2,3,20,1,1,0
5,1,38,1713,2,409,0,0,8,2,2,8,1,1,0,0
4,0,44,2499,0,145,11,0,10,2,2,4,1,1,0,1
9,0,56,1372,1,118,0,0,10,3,2,1,5,1,1,0
0,2,121,3363,3,424,4,0,7,1,1,1,3,1,0,0
2,0,30,516,0,200,0,0,8,1,1,3,1,1,0,0
0,0,62,2637,5,614,0,0,7,3,2,3,13,1,1,0
1,0,12,1645,0,154,0,0,8,1,1,4,4,2,0,0
8,0,9,172,2,500,0,0,11,2,2,1,3,1,0,0
0,1,27,1748,1,257,0,0,10,2,4,5,1,1,0,0
1,0,6,271,0,143,0,0,10,1,1,7,3,2,0,0
5,0,27,1475,2,302,28,0,10,3,3,6,1,1,1,0
0,0,3,255,0,667,0,0,6,2,2,3,4,1,0,0
0,0,25,1132,3,332,0,0,6,1,1,4,1,1,1,0
2,0,5,304,0,334,0,0,10,3,2,3,6,1,0,1
1,0,17,328,0,63,0,0,10,3,2,3,2,2,0,0
0,0,39,1868,0,206,0,0,11,2,4,4,2,1,0,0
0,0,1,0,20,2000,0,0,6,2,4,3,4,2,0,0
0,0,3,51,0,667,0,0,9,2,2,1,13,1,0,0
3,0,1,17,0,500,0,0,11,2,2,9,2,2,0,0
7,0,70,807,0,27,0,0,10,2,5,1,2,2,0,0
1,0,6,244,0,500,22,0,10,1,8,8,1,1,0,0
11,1,91,4865,0,24,0,0,10,2,2,1,2,2,1,0
0,0,13,375,0,477,17,0,8,4,1,1,3,1,0,1
4,0,22,673,0,272,0,0,9,2,2,9,2,1,0,1
3,0,4,110,0,134,0,0,10,3,2,1,2,2,0,0
0,0,19,624,3,445,0,0,7,2,5,4,1,1,1,0
4,0,7,138,0,375,0,0,8,3,2,1,5,2,0,0
0,0,36,1084,1,117,0,0,6,1,1,3,2,1,0,0
1,0,103,1956,2,371,0,0,6,2,2,9,13,1,1,0
0,0,103,3358,2,436,0,0,9,2,2,4,1,1,0,0
0,0,62,1201,1,237,0,0,11,2,2,4,1,1,0,0
0,0,74,1269,1,96,0,0,6,2,2,2,4,1,0,0
0,0,27,4622,3,902,0,0,10,2,5,6,1,1,0,0
2,0,18,471,0,50,0,0,11,2,2,2,4,2,0,0
0,0,50,1086,3,414,0,0,10,1,1,1,4,1,0,0
3,0,25,1110,0,17,61,0,8,2,2,6,5,2,0,1
4,2,11,588,2,400,0,0,7,2,5,2,3,1,1,0
5,0,11,284,4,584,14,0,11,2,2,6,20,1,0,1
2,3,4,48,6,572,0,0,7,1,1,1,4,1,1,0
10,0,17,370,0,40,0,0,9,3,2,1,6,2,0,0
0,0,26,437,8,889,0,0,7,2,2,1,3,1,0,0
4,0,2,5,0,400,0,0,10,1,1,3,2,2,0,0
5,1,107,4377,1,218,0,0,10,2,2,2,4,1,0,0
1,0,32,1428,0,219,20,0,9,2,4,3,4,1,0,1
0,0,16,512,2,188,0,0,7,2,2,3,3,1,0,0
6,0,28,519,1,134,0,0,10,2,2,3,2,1,1,0
5,0,101,7221,1,134,4,0,11,2,2,7,3,1,0,1
8,2,14,553,1,162,20,0,8,1,1,1,6,1,0,0
9,0,11,260,2,500,7,0,10,3,2,3,2,1,0,0
15,0,33,800,1,176,19,0,9,3,2,3,2,1,1,0
6,0,23,1008,0,276,20,0,10,2,2,1,2,1,0,0
2,0,45,1669,1,242,48,0,9,1,1,4,2,1,0,0
0,0,7,190,0,143,79,0,9,3,2,3,2,1,0,1
9,0,51,2304,2,369,0,0,8,2,4,4,2,1,0,0
0,0,8,159,0,500,0,0,6,2,2,1,2,1,0,0
2,4,21,1703,2,372,0,0,10,2,2,7,3,1,1,0
0,0,2,11,0,1000,0,0,7,2,2,1,1,1,1,0
2,0,20,547,0,44,0,0,10,2,2,1,2,1,0,0
2,0,10,280,0,334,0,0,10,1,2,7,4,2,0,0
1,0,18,1078,4,358,18,0,11,3,2,9,2,1,0,0
10,4,47,1535,3,370,5,0,9,1,1,1,3,1,0,0
3,1,18,269,0,143,0,0,10,2,2,1,2,1,0,1
0,0,7,117,3,1143,0,0,7,2,2,6,13,1,0,0
6,1,23,478,0,72,0,0,7,4,2,7,2,2,1,0
4,0,62,4403,0,11,247,0,10,4,1,8,2,2,0,0
0,0,5,335,0,250,0,0,9,3,2,6,1,1,0,0
3,0,10,409,0,0,0,0,8,4,1,3,1,1,1,0
7,3,68,5944,4,387,0,0,7,3,2,1,13,1,0,0
2,2,20,480,0,94,0,0,9,3,2,2,1,2,0,0
1,0,24,678,0,320,0,0,11,3,2,8,1,1,0,0
2,1,28,2075,0,170,0,0,10,2,4,3,2,1,0,0
2,0,142,4205,1,214,1,0,7,2,2,4,13,1,0,0
4,0,4,71,0,286,0,0,7,3,3,4,1,2,0,0
12,0,13,140,0,71,47,0,10,3,2,1,5,2,1,0
1,0,45,592,0,131,0,0,9,2,2,1,2,1,0,1
0,0,43,3748,3,512,0,0,7,2,2,3,13,1,0,0
0,0,10,275,0,600,0,0,6,2,2,4,3,1,0,0
0,0,21,1281,0,191,7,0,11,2,2,1,20,1,0,1
3,0,63,2436,1,175,0,0,7,3,2,4,3,1,0,0
1,0,81,4537,4,548,0,0,7,3,2,1,1,1,0,0
0,0,15,204,3,667,0,0,9,2,2,3,3,1,0,0
4,2,13,422,0,236,0,0,11,1,1,3,2,2,0,0
0,0,31,486,2,388,0,0,7,2,2,1,4,1,0,0
1,0,21,837,0,46,0,0,10,2,4,9,4,2,0,0
0,0,30,1501,0,34,0,0,10,2,6,1,1,1,0,0
0,0,3,846,0,334,0,0,9,1,2,1,2,2,1,0
0,0,8,195,0,250,0,0,8,2,10,6,4,1,0,0
0,0,2,59,0,500,0,0,7,1,2,2,1,1,0,0
0,2,26,1912,2,367,8,0,7,3,2,1,2,1,1,1
0,0,14,254,6,786,0,0,6,1,1,2,3,1,0,0
0,0,3,37,0,334,0,0,8,2,2,6,2,1,0,0
0,0,0,0,18,1819,0,0,6,2,2,7,6,1,0,0
0,0,22,822,1,425,0,0,7,2,4,6,1,1,0,0
2,1,53,1694,4,549,0,0,8,2,2,1,1,1,0,0
0,1,10,158,0,167,33,0,7,2,2,3,2,1,0,1
0,0,31,805,0,21,0,0,6,3,2,1,3,1,0,0
9,0,29,1515,1,114,5,0,7,3,2,8,1,1,1,0
9,1,22,502,0,347,0,0,8,1,2,1,4,1,1,1
1,1,130,9448,2,258,0,0,9,1,2,5,1,1,0,0
2,0,9,438,2,273,0,0,7,3,2,1,5,1,1,0
10,1,19,720,0,186,0,0,9,2,2,5,5,1,1,1
2,0,15,522,0,63,0,0,6,2,2,9,2,2,0,0
0,0,8,56,0,250,0,0,7,1,1,3,3,1,0,0
8,0,79,2151,1,209,17,0,11,1,1,1,3,1,0,0
4,1,28,708,0,173,0,0,9,1,1,3,2,1,0,0
0,0,3,97,0,0,0,0,7,1,1,1,2,1,1,0
16,0,24,444,0,65,0,0,8,2,10,7,3,1,0,0
4,0,4,28,0,286,0,0,9,1,1,1,5,2,0,1
8,0,30,644,0,191,0,0,10,1,1,9,2,1,0,0
7,0,16,284,2,223,0,0,7,3,2,3,13,1,0,0
0,0,25,884,2,294,0,0,9,3,2,3,4,1,1,0
2,0,3,19,4,612,0,0,7,3,2,3,3,1,1,1
0,0,29,1970,0,0,101,0,10,4,1,5,2,1,0,1
0,0,4,53,0,1000,0,0,8,2,2,6,5,1,0,0
4,1,9,1889,0,273,0,0,11,2,2,9,2,1,0,0
4,0,32,1093,0,63,0,0,7,2,2,6,1,1,0,0
2,0,22,245,3,637,0,0,8,2,2,7,1,1,1,0
4,0,8,75,11,1273,0,0,7,3,2,6,13,1,0,0
6,3,28,2105,1,343,36,0,11,2,2,5,6,1,0,0
7,0,43,1488,1,197,0,0,10,2,4,1,2,1,0,0
11,0,141,2624,0,43,13,0,11,2,2,6,2,1,0,0
0,0,32,876,4,724,0,0,10,1,1,3,3,1,0,0
1,2,27,2969,3,370,0,0,11,3,2,6,1,1,0,0
6,0,17,311,4,353,0,0,10,3,2,1,13,1,0,0
5,1,40,676,2,195,0,0,10,2,2,3,2,1,0,0
0,2,41,1322,0,215,4,0,10,4,1,1,2,1,0,0
1,0,16,2228,0,215,0,0,9,2,2,1,5,2,0,1
3,2,93,6413,0,267,0,0,9,2,2,9,2,1,0,1
3,0,2,4,0,400,28,0,10,2,2,6,2,2,1,0
4,0,21,296,2,584,0,0,7,2,10,3,2,1,1,1
0,3,52,1217,6,733,0,0,9,3,2,1,13,1,1,0
0,0,35,1609,0,29,0,0,9,2,4,3,2,2,0,0
0,0,24,1477,2,244,0,0,9,2,2,8,2,1,0,0
0,0,6,1157,0,334,0,0,11,2,2,1,20,1,0,0
3,0,10,328,0,131,12,0,7,1,1,1,5,1,0,1
6,3,9,1760,2,248,0,0,9,1,1,7,5,1,0,0
11,2,305,5019,1,57,0,0,10,3,2,6,3,1,0,0
0,0,3,11,7,1334,0,0,6,2,2,1,4,1,0,0
0,0,31,632,2,208,0,0,6,2,2,8,1,1,0,0
1,0,4,193,0,100,0,0,9,2,2,2,2,2,0,0
0,0,1,0,20,2000,0,0,7,2,4,7,1,1,0,0
3,1,19,382,5,569,8,0,8,1,1,4,1,1,0,1
0,0,20,1003,0,79,48,0,10,2,2,4,2,1,1,1
0,0,12,214,2,417,0,0,8,3,2,3,4,1,0,0
2,0,15,1951,0,73,0,0,11,2,10,2,4,1,1,0
4,0,7,111,0,152,0,0,9,3,2,1,5,2,0,0
1,0,37,2098,1,110,0,0,7,1,1,5,2,1,0,0
0,0,60,1289,0,178,0,0,6,2,4,3,4,1,0,0
2,0,20,655,0,96,0,0,9,4,1,1,2,2,1,0
0,0,2,29,0,1000,0,0,7,2,2,1,1,1,0,0
0,0,1,0,20,2000,0,0,11,2,2,3,13,1,0,0
0,0,45,508,1,245,0,0,6,4,2,3,1,1,0,0
11,1,89,1905,2,271,0,0,10,1,1,4,3,1,0,0
2,0,14,263,2,50,0,0,11,1,1,4,2,2,0,0
0,1,28,762,1,322,0,0,7,2,5,1,1,1,0,0
7,0,24,464,2,451,0,0,6,2,2,1,1,1,0,0
0,0,16,197,2,240,0,0,10,1,1,3,2,1,1,0
0,0,28,404,2,299,0,0,7,1,1,6,4,1,0,0
0,0,20,800,2,428,0,0,6,1,1,6,4,1,0,0
0,0,17,473,2,250,0,0,10,3,2,3,1,1,0,0
1,1,78,1984,1,80,16,0,6,3,2,1,2,1,0,0
0,0,9,312,0,556,0,0,6,2,2,4,13,1,0,0
2,0,59,780,0,75,0,0,8,4,1,1,4,1,0,0
0,0,25,335,0,84,0,0,9,2,2,3,4,1,0,0
1,3,32,1214,1,244,1,0,8,2,2,3,2,1,0,1
4,0,14,618,0,45,9,0,9,1,1,6,5,2,0,1
1,3,15,399,0,250,0,0,11,1,1,3,2,1,0,0
0,0,4,272,0,215,0,0,7,3,2,1,6,1,0,0
8,6,99,2130,1,69,129,0,11,2,2,2,1,1,1,0
0,0,18,477,5,667,2,0,8,3,2,5,13,1,0,0
5,3,80,4241,1,117,1,0,7,3,2,1,2,1,0,0
0,0,4,36,5,1000,0,0,6,1,1,1,2,1,1,0
1,0,53,1171,1,255,32,0,8,2,4,2,3,1,0,1
1,0,27,688,0,194,0,0,11,3,2,1,1,1,0,0
4,0,4,599,0,112,0,0,8,3,2,3,5,2,1,0
0,0,3,0,20,2000,0,0,8,1,1,3,4,1,0,0
9,0,9,127,0,154,0,0,9,1,1,7,4,1,0,0
0,0,7,71,12,1286,0,0,7,3,2,4,1,1,0,0
0,0,5,28,0,400,0,0,11,2,2,1,4,1,0,0
1,0,18,214,0,40,0,0,10,2,2,1,2,2,0,0
0,0,22,682,1,254,15,0,11,1,1,1,3,1,1,1
6,0,46,1729,0,191,0,0,6,2,2,7,4,1,0,0
5,1,199,7960,3,585,0,0,8,2,2,3,13,1,0,0
0,2,18,223,1,250,0,0,6,2,2,4,1,1,1,0
8,0,149,4305,2,280,0,0,9,2,5,1,1,1,0,0
0,0,4,146,0,250,0,0,8,2,4,7,2,1,0,0
4,3,56,4896,2,438,6,0,11,2,4,3,1,1,0,0
0,0,5,187,15,1596,0,0,6,3,2,1,13,1,0,0
2,0,22,296,0,84,0,0,11,2,4,3,2,2,0,0
2,0,6,617,3,381,0,0,9,3,2,3,4,1,0,0
3,0,11,363,0,48,0,0,9,2,2,2,4,1,0,0
12,1,22,505,0,38,0,0,9,1,1,1,3,2,0,0
